operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,lat,lon
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5909199,-58.407778",73000.0,USD,1106855.2,73000.0,23.0,,3173.913043,,4.0,1.0,,http://barrio-norte.properati.com.ar/x6nh_venta_departamentos_barrio-norte,-34.5909199,-58.407778
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5893636826,-58.412877293",158000.0,USD,2395659.2,158000.0,84.0,84.0,1880.952381,1880.952381,1.0,2.0,2800.0,http://barrio-norte.properati.com.ar/111rb_venta_departamentos_barrio-norte_baulera_lavadero_terraza_luminoso_garage_placard_estrenar_alternativa-propiedades,-34.5893636826,-58.412877293
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5941029,-58.4411813",135000.0,USD,2046924.0,135000.0,58.0,53.0,2327.586207,2547.169811,,2.0,,http://villa-crespo.properati.com.ar/psbs_venta_departamentos_villa-crespo,-34.5941029,-58.4411813
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.626103,-58.475046",95000.0,USD,1440428.0,95000.0,,54.0,,1759.259259,,2.0,,http://flores.properati.com.ar/11gpp_venta_departamentos_villa-general-mitre_lavadero_patio_re-max-puerto,-34.626103,-58.475046
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6054036854,-58.4056561914",135000.0,USD,2046924.0,135000.0,75.0,73.0,1800.0,1849.315068,,,,http://balvanera.properati.com.ar/11yuq_venta_departamentos_balvanera_balcon_baulera_lavadero_toilette_luminoso_garage_amoblado_amenities_aire-acondicionado_vaira-propiedades,-34.6054036854,-58.4056561914
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5764518,-58.4844934",90000.0,USD,1364616.0,90000.0,32.0,32.0,2812.5,2812.5,5.0,1.0,1000.0,http://villa-urquiza.properati.com.ar/xfmh_venta_departamentos_villa-urquiza_avalos_2100,-34.5764518,-58.4844934
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6230511,-58.3914916",84500.0,USD,1281222.8,84500.0,34.0,31.0,2485.294118,2725.806452,,1.0,,http://san-cristobal.properati.com.ar/11d7c_venta_departamentos_san-cristobal_balcon_lavadero_parrilla_lone-lighthouse_d9p,-34.6230511,-58.3914916
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6403,-58.50947",185000.0,USD,2805044.0,185000.0,,115.0,,1608.695652,2.0,5.0,,http://villa-luro.properati.com.ar/wlnq_venta_departamentos_liniers,-34.6403,-58.50947
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.621886,-58.440034",89000.0,USD,1349453.6,89000.0,,44.0,,2022.727273,,2.0,,http://caballito.properati.com.ar/11sga_venta_departamentos_caballito_balcon_luminoso_garage_re-max-urbana,-34.621886,-58.440034
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.613793,-58.372411",63000.0,USD,955231.2,63000.0,,32.0,,1968.75,2.0,2.0,,http://san-telmo.properati.com.ar/12olk_venta_departamentos_san-telmo_subte-linea-d_subte-linea-a_subte-linea-e_re-max-ayres-ii,-34.613793,-58.372411
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.587185,-58.42378",185000.0,USD,2805044.0,185000.0,,74.0,,2500.0,16.0,3.0,,http://palermo.properati.com.ar/12d11_venta_departamentos_palermo_lavadero_terraza_luminoso_subte-linea-d_re-max-liberty-ii,-34.587185,-58.42378
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5708844,-58.433121",260000.0,USD,3942224.0,260000.0,45.0,42.0,5777.777778,6190.47619,,2.0,,http://belgrano.properati.com.ar/uljq_venta_departamentos_belgrano,-34.5708844,-58.433121
sell,apartment,|Argentina|Capital Federal|Villa Santa Rita|,"-34.6100367846,-58.4787115886",75050.0,USD,1137938.12,75050.0,40.0,36.0,1876.25,2084.722222,6.0,,,http://villa-santa-rita.properati.com.ar/12nlc_venta_departamentos_villa-santa-rita_san-blas_2700_balcon_terraza_garage_solimano-dal-pos-inmuebles-la-lucila,-34.6100367846,-58.4787115886
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.566657,-58.4806542",95000.0,USD,1440428.0,95000.0,43.0,40.0,2209.302326,2375.0,,2.0,700.0,http://villa-urquiza.properati.com.ar/119xb_venta_departamentos_villa-urquiza_balcon_luminoso_garage_aire-acondicionado_desarrollista-com,-34.566657,-58.4806542
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.562359,-58.452279",295000.0,USD,4472908.0,295000.0,110.0,,2681.818182,,,4.0,3300.0,http://belgrano.properati.com.ar/12ko6_venta_departamentos_belgrano_balcon_baulera_lavadero_toilette_dependencias_subte-linea-d_silvia-galceran-propiedades_cci,-34.562359,-58.452279
sell,apartment,|Argentina|Capital Federal|Villa Ortuzar|,"-34.5478587198,-58.4482092853",115000.0,USD,1743676.0,115000.0,,51.0,,2254.901961,,2.0,,http://villa-ortuzar.properati.com.ar/11pe2_venta_departamentos_villa-ortuzar_plaza-victorino-de-la-dr-_1000_balcon_lavadero_parrilla_terraza_garage_re-max-premium,-34.5478587198,-58.4482092853
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.550757,-58.453547",298000.0,USD,4518395.2,298000.0,,118.0,,2525.423729,,4.0,,http://nunez.properati.com.ar/zbkx_venta_departamentos_nunez_balcon_suite_lavadero_toilette_lujoso_garage_alto-palermo,-34.550757,-58.453547
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5965218,-58.3805667032",79500.0,USD,1205410.8,79500.0,32.0,32.0,2484.375,2484.375,,,,http://retiro.properati.com.ar/e5d4_venta_departamento_retiro,-34.5965218,-58.3805667032
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.6282465,-58.4844109",98000.0,USD,1485915.2,98000.0,,,,,,,,http://floresta.properati.com.ar/v42m_venta_departamentos_flores,-34.6282465,-58.4844109
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.56822,-58.458337",3547000.0,ARS,3537155.32,233284.66,,75.0,,47293.33333,18.0,3.0,,http://belgrano.properati.com.ar/y1iv_venta_departamentos_belgrano_gimnasio_lavadero_parrilla_piscina_sum_electrogeno_amenities_proyectos,-34.56822,-58.458337
sell,apartment,|Argentina|Capital Federal|Monte Castro|,"-34.629394,-58.506856",185000.0,USD,2805044.0,185000.0,,84.0,,2202.380952,,3.0,,http://monte-castro.properati.com.ar/11uno_venta_departamentos_monte-castro_parrilla_piscina_garage_devoto,-34.629394,-58.506856
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5883358,-58.4035508",80000.0,USD,1212992.0,80000.0,22.0,22.0,3636.363636,3636.363636,,,,http://recoleta.properati.com.ar/k4yh_venta_departamentos_recoleta,-34.5883358,-58.4035508
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5779096,-58.4056693",112000.0,USD,1698188.8,112000.0,27.0,27.0,4148.148148,4148.148148,,1.0,1300.0,http://palermo.properati.com.ar/12n7i_venta_departamentos_palermo_placard_aire-acondicionado_covello-propiedades_9ij,-34.5779096,-58.4056693
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6022819,-58.4461524",119000.0,USD,1804325.6,119000.0,48.0,44.0,2479.166667,2704.545455,,2.0,1487.0,http://villa-crespo.properati.com.ar/12vbd_venta_departamentos_villa-crespo_balcon_baulera_lavadero_piscina_sum_luminoso_placard_subte-linea-b_cabildo-500,-34.6022819,-58.4461524
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6092240381,-58.3914085034",124000.0,USD,1880137.6,124000.0,68.0,59.0,1823.529412,2101.694915,,3.0,2997.0,http://congreso.properati.com.ar/11cal_venta_departamentos_congreso_balcon_lavadero_placard_losa-radiante_korn-emprendimientos,-34.6092240381,-58.3914085034
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631591,-58.370191",1665000.0,ARS,1660378.77,109506.33,0.0,48.0,,34687.5,11.0,,,http://barracas.properati.com.ar/p7di_venta_departamentos_barracas_patricos-av-_200,-34.631591,-58.370191
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.588027,-58.4064124",150000.0,USD,2274360.0,150000.0,47.0,36.0,3191.489362,4166.666667,9.0,1.0,1500.0,http://barrio-norte.properati.com.ar/vtxd_venta_departamentos_barrio-norte_juncal_2900,-34.588027,-58.4064124
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",150000.0,USD,2274360.0,150000.0,55.0,50.0,2727.272727,3000.0,,,,http://villa-luro.properati.com.ar/wkk6_venta_departamentos_villa-luro,-34.6405283,-58.5294588
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5681025805,-58.4715230625",110000.0,USD,1667864.0,110000.0,0.0,48.0,,2291.666667,,3.0,1800.0,http://belgrano.properati.com.ar/12q5h_venta_departamentos_belgrano_placard_subte-linea-d_asempro_dcw,-34.5681025805,-58.4715230625
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5639689,-58.4421899",85000.0,USD,1288804.0,85000.0,,,,,,2.0,1000.0,http://belgrano.properati.com.ar/12e82_venta_departamentos_belgrano_luminoso_subte-linea-d_luisio-propiedades-casa-central-teodoro-garcia-1790,-34.5639689,-58.4421899
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.571868,-58.479967",195000.0,USD,2956668.0,195000.0,,75.0,,2600.0,2.0,3.0,,http://villa-urquiza.properati.com.ar/12olh_venta_departamentos_villa-urquiza_balcon_suite_vestidor_luminoso_losa-radiante_subte-linea-b_re-max-ayres-ii,-34.571868,-58.479967
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5773765152,-58.4323916563",166793.0,USD,2528982.18,166793.0,61.0,53.0,2734.311475,3147.037736,,,,http://palermo.properati.com.ar/118iz_venta_departamentos_palermo_estrenar_ambiente-23-negocios-inmobiliarios_5lq,-34.5773765152,-58.4323916563
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.623148,-58.366848",69900.0,USD,1059851.76,69900.0,,29.0,,2410.344828,,1.0,,http://san-telmo.properati.com.ar/12hm6_venta_departamentos_san-telmo_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_electrogeno_amenities_belgrano,-34.623148,-58.366848
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6363467,-58.4738401",95000.0,USD,1440428.0,95000.0,50.0,45.0,1900.0,2111.111111,,,,http://flores.properati.com.ar/wu99_venta_departamentos_flores,-34.6363467,-58.4738401
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6402929,-58.5110887",165000.0,USD,2501796.0,165000.0,75.0,75.0,2200.0,2200.0,,,,http://villa-luro.properati.com.ar/vsyj_venta_departamentos_villa-luro,-34.6402929,-58.5110887
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5504713308,-58.4668325353",153000.0,USD,2319847.2,153000.0,,53.0,,2886.792453,6.0,2.0,,http://nunez.properati.com.ar/12sld_venta_departamentos_nunez_azurduy-juana_2400_balcon_suite_parrilla_piscina_sum_toilette_vestidor_garage_amenities_aire-acondicionado_subte-linea-d_re-max-premium,-34.5504713308,-58.4668325353
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5912633,-58.409708",339000.0,USD,5140053.6,339000.0,137.0,125.0,2474.452555,2712.0,,4.0,,http://barrio-norte.properati.com.ar/113v8_venta_departamentos_barrio-norte_balcon_baulera_lavadero_luminoso_lujoso_dependencias_doble-circulacion_villegas-real-estate-srl,-34.5912633,-58.409708
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.612256,-58.442176",169900.0,USD,2576091.76,169900.0,100.0,79.0,1699.0,2150.632911,,4.0,,http://caballito.properati.com.ar/yj5w_venta_departamentos_caballito_balcon_parrilla_patio_toilette_luminoso_placard_blejman-propiedades_bsl,-34.612256,-58.442176
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.6011254,-58.4059164",78900.0,USD,1196313.36,78900.0,37.0,37.0,2132.432432,2132.432432,,2.0,,http://barrio-norte.properati.com.ar/10b6l_venta_departamentos_barrio-norte_lavadero_migliorisi-propiedades_cy2,-34.6011254,-58.4059164
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6214357,-58.4242883",89900.0,USD,1363099.76,89900.0,41.0,39.0,2192.682927,2305.128205,2.0,2.0,2900.0,http://caballito.properati.com.ar/10sgz_venta_departamentos_caballito_lavadero_parrilla_terraza_luminoso_placard_aire-acondicionado_eduardo-bertolotti-propiedades,-34.6214357,-58.4242883
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5655389,-58.449511",350000.0,USD,5306840.0,350000.0,127.0,120.0,2755.905512,2916.666667,,4.0,4125.0,http://belgrano.properati.com.ar/x50e_venta_departamentos_belgrano,-34.5655389,-58.449511
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5817888,-58.449509",121000.0,USD,1834650.4,121000.0,49.0,43.0,2469.387755,2813.953488,2.0,2.0,,http://colegiales.properati.com.ar/12vsc_venta_departamentos_colegiales_balcon_baulera_hidromasaje_parrilla_sum_terraza_garage_amenities_estrenar_subte-linea-b_vivir-propiedades,-34.5817888,-58.449509
sell,apartment,|Argentina|Capital Federal|Distrito de las Artes|,"-34.6276174,-58.3606601",1566224.0,ARS,1564717.22,103197.2,67.0,,1540.256716,,,2.0,,http://distrito-de-las-artes.properati.com.ar/xr1k_venta_departamentos_boca_luminoso,-34.6276174,-58.3606601
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5444571,-58.4790724",125000.0,USD,1895300.0,125000.0,53.0,47.0,2358.490566,2659.574468,,2.0,,http://saavedra.properati.com.ar/106aj_venta_departamentos_saavedra_balcon_parrilla_terraza_placard_estrenar_ruiz-propiedades_cd6,-34.5444571,-58.4790724
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5915396158,-58.3956232492",290000.0,USD,4397096.0,290000.0,91.0,91.0,3186.813187,3186.813187,,4.0,3000.0,http://barrio-norte.properati.com.ar/u1oi_venta_departamentos_barrio-norte,-34.5915396158,-58.3956232492
sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6529308,-58.5140048",175000.0,USD,2653420.0,175000.0,99.0,93.0,1767.676768,1881.72043,,3.0,,http://mataderos.properati.com.ar/uzp0_venta_departamentos_mataderos_gordillo-timoteo_1300,-34.6529308,-58.5140048
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5663793,-58.4766921",250000.0,USD,3790600.0,250000.0,105.0,0.0,2380.952381,,,4.0,2167.0,http://coghlan.properati.com.ar/10sdh_venta_departamentos_belgrano_balcon_toilette_luminoso_dependencias_belga-inmobiliaria,-34.5663793,-58.4766921
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.593942,-58.4057926",230000.0,USD,3487352.0,230000.0,128.0,112.0,1796.875,2053.571429,1.0,3.0,5800.0,http://barrio-norte.properati.com.ar/jvch_venta_departamento_barrio-norte_anchorena-tomas-manuel-de-dr-_1300,-34.593942,-58.4057926
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5393691,-58.4660016",268000.0,USD,4063523.2,268000.0,101.0,97.0,2653.465347,2762.886598,,5.0,3800.0,http://nunez.properati.com.ar/yxoc_venta_departamentos_nunez_balcon_lavadero_luminoso_placard_cabildo-500,-34.5393691,-58.4660016
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5809453,-58.4404072",120000.0,USD,1819488.0,120000.0,33.0,30.0,3636.363636,4000.0,,,,http://palermo.properati.com.ar/12m35_venta_departamentos_palermo_balcon_gimnasio_lavadero_piscina_sum_amenities_aire-acondicionado_inmobiliaria-calot,-34.5809453,-58.4404072
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6162229,-58.4184465",84900.0,USD,1287287.76,84900.0,,41.0,,2070.731707,,2.0,,http://almagro.properati.com.ar/11bra_venta_departamentos_capital-federal_colombres_balcon_luminoso_garage_placard_estrenar_re-max-central,-34.6162229,-58.4184465
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6379918,-58.4963635",240000.0,USD,3638976.0,240000.0,103.0,,2330.097087,,,,,http://villa-luro.properati.com.ar/yddf_venta_departamentos_villa-luro_balcon_lavadero_parrilla_toilette_amenities_ciocale-inmobiliaria,-34.6379918,-58.4963635
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.62818,-58.429483",123400.0,USD,1871040.16,123400.0,,36.0,,3427.777778,16.0,1.0,,http://caballito.properati.com.ar/unxq_venta_departamentos_caballito,-34.62818,-58.429483
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6173646,-58.4620706",1655297.0,ARS,1650702.74,108868.17,47.0,42.0,2316.344043,39411.83333,,2.0,,http://caballito.properati.com.ar/zsif_venta_departamentos_caballito_balcon_nucifora-propiedades_crr,-34.6173646,-58.4620706
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6404629,-58.5290105",260000.0,USD,3942224.0,260000.0,102.0,91.0,2549.019608,2857.142857,1.0,,3000.0,http://flores.properati.com.ar/xz8w_venta_departamentos_flores_balcon_baulera_toilette_dependencias_garage_placard_lepore-propiedades,-34.6404629,-58.5290105
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6077796,-58.4687339",71000.0,USD,1076530.4,71000.0,36.0,33.0,1972.222222,2151.515152,4.0,1.0,1000.0,http://paternal.properati.com.ar/zo9y_venta_departamentos_paternal_lavadero_sum_luminoso_lujoso_garage_amenities_cimas-propiedades_5c0,-34.6077796,-58.4687339
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6295585,-58.4517693",180000.0,USD,2729232.0,180000.0,60.0,60.0,3000.0,3000.0,4.0,2.0,4000.0,http://caballito.properati.com.ar/10mwt_venta_departamentos_caballito_balcon_luminoso_garage_auge-propiedades,-34.6295585,-58.4517693
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.617942,-58.460455",84500.0,USD,1281222.8,84500.0,,44.0,,1920.454545,,2.0,,http://flores.properati.com.ar/116f5_venta_departamentos_flores_vista_garage_estrenar_re-max-urbana,-34.617942,-58.460455
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5644917,-58.4723786",154000.0,USD,2335009.6,154000.0,,,,,,,,http://coghlan.properati.com.ar/kcx9_venta_departamentos_coghlan,-34.5644917,-58.4723786
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5927857032,-58.3782731942",385000.0,USD,5837524.0,385000.0,149.0,143.0,2583.892617,2692.307692,,4.0,7000.0,http://palermo.properati.com.ar/118gf_venta_departamentos_bs-as-g-b-a-zona-norte_suite_lavadero_luminoso_vista_lujoso_dependencias_rg-montes_7ff,-34.5927857032,-58.3782731942
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.644315,-58.41852",37000.0,USD,561008.8,37000.0,,20.0,,1850.0,2.0,2.0,,http://parque-patricios.properati.com.ar/zfmf_venta_departamentos_parque-patricios_luminoso_impecable_re-max-win,-34.644315,-58.41852
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6067417,-58.4492157",71000.0,USD,1076530.4,71000.0,26.0,,2730.769231,,1.0,1.0,,http://caballito.properati.com.ar/ywiv_venta_departamentos_caballito_mr-inmuebles_akd,-34.6067417,-58.4492157
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6322719,-58.4084624",115000.0,USD,1743676.0,115000.0,,,,,,,,http://parque-patricios.properati.com.ar/riii_venta_departamentos_parque-patricios,-34.6322719,-58.4084624
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5990666,-58.4134843",90000.0,USD,1364616.0,90000.0,40.0,40.0,2250.0,2250.0,,2.0,,http://palermo.properati.com.ar/10vdf_venta_departamentos_palermo_lavadero_luminoso_migliorisi-propiedades_cy2,-34.5990666,-58.4134843
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6266735,-58.3725333",160000.0,USD,2425984.0,160000.0,60.0,52.0,2666.666667,3076.923077,,,,http://san-telmo.properati.com.ar/12u6q_venta_departamentos_san-telmo_balcon_lujoso_amenities_ramer-asoc,-34.6266735,-58.3725333
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5611737057,-58.4518164111",180000.0,USD,2729232.0,180000.0,77.0,77.0,2337.662338,2337.662338,,3.0,2600.0,http://belgrano.properati.com.ar/12q5d_venta_departamentos_belgrano_toilette_luminoso_dependencias_subte-linea-d_bresson-brokers_dhz,-34.5611737057,-58.4518164111
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6132965,-58.4017943",42000.0,USD,636820.8,42000.0,24.0,24.0,1750.0,1750.0,,1.0,400.0,http://balvanera.properati.com.ar/12t7z_venta_departamentos_balvanera_subte-linea-a_subte-linea-h_goldstein-propiedades-srl_9yp,-34.6132965,-58.4017943
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597679,-58.443019",74800.0,USD,1134147.52,74800.0,,39.0,,1917.948718,,2.0,,http://villa-crespo.properati.com.ar/1163z_venta_departamentos_villa-crespo_balcon_lavadero_luminoso_re-max-express,-34.597679,-58.443019
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5730996,-58.4389143",1575000.0,ARS,1570628.59,103587.07,53.0,47.0,1954.473019,33510.6383,2.0,1.0,,http://palermo.properati.com.ar/no14_venta_departamentos_palermo_cabildo-av-_200,-34.5730996,-58.4389143
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5834927888,-58.4041347403",270000.0,USD,4093848.0,270000.0,90.0,80.0,3000.0,3375.0,8.0,,3000.0,http://barrio-norte.properati.com.ar/11wkf_venta_departamentos_barrio-norte_billinghurst_2500_balcon_lavadero_luminoso_lujoso_dependencias_federico-galceran,-34.5834927888,-58.4041347403
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.574693,-58.433742",310000.0,USD,4700344.0,310000.0,,136.0,,2279.411765,17.0,4.0,,http://palermo.properati.com.ar/11lth_venta_departamentos_palermo_balcon_suite_lavadero_parrilla_terraza_toilette_luminoso_vista_garage_re-max-cosmopolita,-34.574693,-58.433742
sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6482522,-58.4927109",72000.0,USD,1091692.8,72000.0,,37.0,,1945.945946,,2.0,,http://mataderos.properati.com.ar/10pu2_venta_departamentos_mataderos_lavadero_impecable_placard_ruiz-hijos-estudio-inmobiliario,-34.6482522,-58.4927109
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5891506,-58.4501196",73000.0,USD,1106855.2,73000.0,35.0,31.0,2085.714286,2354.83871,,1.0,1500.0,http://chacarita.properati.com.ar/ysl2_venta_departamentos_chacarita_balcon_lavadero_piscina_sum_impecable_grupo-g-asociados_cgu,-34.5891506,-58.4501196
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5519911111,-58.482248988",300000.0,USD,4548720.0,300000.0,121.0,83.0,2479.338843,3614.457831,1.0,,,http://saavedra.properati.com.ar/11cpy_venta_departamentos_saavedra_melian-av-_4000_suite_patio_terraza_vista_garage_estrenar_reed-propiedades,-34.5519911111,-58.482248988
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.59567,-58.4250069",94500.0,USD,1432846.8,94500.0,33.0,30.0,2863.636364,3150.0,,1.0,,http://palermo.properati.com.ar/wezl_venta_departamentos_palermo,-34.59567,-58.4250069
